INFO 2020-09-03 22:57:05,257 autoreload 597 Watching for file changes with StatReloader
INFO 2020-11-30 10:40:42,985 basehttp 154 "GET /booking/ HTTP/1.1" 200 18695
INFO 2020-11-30 10:40:46,683 basehttp 154 "GET /logout HTTP/1.1" 301 0
INFO 2020-11-30 10:40:46,711 basehttp 154 "GET /logout/ HTTP/1.1" 302 0
INFO 2020-11-30 10:40:46,736 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-30 11:05:31,715 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-11-30 11:05:38,532 basehttp 154 "POST / HTTP/1.1" 302 0
INFO 2020-11-30 11:05:38,585 basehttp 154 "GET /booking/ HTTP/1.1" 200 18695
WARNING 2020-11-30 11:05:39,270 log 228 Not Found: /favicon.ico
WARNING 2020-11-30 11:05:39,270 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 3808
INFO 2020-11-30 11:05:50,462 basehttp 154 "GET /booking/new HTTP/1.1" 301 0
INFO 2020-11-30 11:05:50,515 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17421
INFO 2020-11-30 11:05:54,836 basehttp 154 "GET /booking/spaces_add HTTP/1.1" 301 0
INFO 2020-11-30 11:05:54,877 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-30 11:06:02,295 basehttp 154 "POST /booking/spaces_add/ HTTP/1.1" 302 0
INFO 2020-11-30 11:06:02,355 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
INFO 2020-11-30 11:06:07,252 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17665
INFO 2020-11-30 11:06:11,150 basehttp 154 "GET /booking/spaces_manage HTTP/1.1" 301 0
INFO 2020-11-30 11:06:11,182 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
INFO 2020-11-30 11:06:13,538 basehttp 154 "GET /booking/activity/new HTTP/1.1" 301 0
INFO 2020-11-30 11:06:13,576 basehttp 154 "GET /booking/activity/new/ HTTP/1.1" 200 19400
INFO 2020-11-30 11:06:20,488 basehttp 154 "POST /booking/activity/new/ HTTP/1.1" 200 19906
INFO 2020-11-30 11:06:29,253 basehttp 154 "POST /booking/activity/new/ HTTP/1.1" 200 20017
INFO 2020-11-30 11:06:35,343 basehttp 154 "POST /booking/activity/new/ HTTP/1.1" 200 19906
INFO 2020-11-30 11:06:44,873 basehttp 154 "POST /booking/activity/new/ HTTP/1.1" 200 19894
INFO 2020-11-30 11:06:57,043 basehttp 154 "POST /booking/activity/new/ HTTP/1.1" 302 0
INFO 2020-11-30 11:06:57,077 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 16717
INFO 2020-11-30 11:07:04,281 basehttp 154 "GET /booking HTTP/1.1" 301 0
INFO 2020-11-30 11:07:04,311 basehttp 154 "GET /booking/ HTTP/1.1" 200 19142
INFO 2020-11-30 11:07:10,432 basehttp 154 "GET /booking/activity HTTP/1.1" 301 0
INFO 2020-11-30 11:07:10,460 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 16717
INFO 2020-11-30 11:07:12,402 basehttp 154 "GET /booking/admin HTTP/1.1" 301 0
INFO 2020-11-30 11:07:12,438 basehttp 154 "GET /booking/admin/ HTTP/1.1" 200 15054
INFO 2020-11-30 11:07:13,978 basehttp 154 "GET /users HTTP/1.1" 301 0
INFO 2020-11-30 11:07:14,014 basehttp 154 "GET /users/ HTTP/1.1" 200 15942
INFO 2020-11-30 11:07:17,047 basehttp 154 "GET /users/view/?id=1 HTTP/1.1" 200 21463
INFO 2020-11-30 11:07:19,165 basehttp 154 "GET /users/add HTTP/1.1" 301 0
INFO 2020-11-30 11:07:19,197 basehttp 154 "GET /users/add/ HTTP/1.1" 200 21612
INFO 2020-11-30 11:07:22,466 basehttp 154 "GET /booking/ HTTP/1.1" 200 19142
INFO 2020-11-30 11:16:10,355 basehttp 154 "GET /booking/new/ HTTP/1.1" 200 17665
INFO 2020-11-30 11:29:38,401 basehttp 154 "GET /users/ HTTP/1.1" 200 15942
INFO 2020-11-30 11:29:40,036 basehttp 154 "GET /users/view/?id=1 HTTP/1.1" 200 21463
INFO 2020-11-30 11:29:41,603 basehttp 154 "GET /users/edit/?id=1 HTTP/1.1" 200 23178
INFO 2020-11-30 13:33:35,831 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
INFO 2020-11-30 13:33:37,994 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-30 13:33:39,670 basehttp 154 "GET /booking/manage/ HTTP/1.1" 200 14979
INFO 2020-11-30 14:01:52,329 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
INFO 2020-11-30 14:27:05,107 basehttp 154 "GET /booking/spaces_add/ HTTP/1.1" 200 14634
INFO 2020-11-30 14:27:06,276 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
INFO 2020-11-30 14:27:07,360 basehttp 154 "GET /booking/activity/new/ HTTP/1.1" 200 19400
INFO 2020-11-30 14:27:08,336 basehttp 154 "GET /booking/activity/ HTTP/1.1" 200 16717
INFO 2020-11-30 14:29:46,628 autoreload 578 Watching for file changes with StatReloader
INFO 2020-11-30 14:29:49,090 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-08 14:46:18,519 autoreload 578 Watching for file changes with StatReloader
INFO 2020-12-08 14:46:22,233 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-08 14:46:22,409 basehttp 154 "GET /static/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 32422
INFO 2020-12-08 14:46:22,415 basehttp 154 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
INFO 2020-12-08 14:46:22,426 basehttp 154 "GET /static/vendor/animate/animate.css HTTP/1.1" 200 23848
INFO 2020-12-08 14:46:22,428 basehttp 154 "GET /static/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 200 7354
INFO 2020-12-08 14:46:22,431 basehttp 154 "GET /static/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
INFO 2020-12-08 14:46:22,461 basehttp 154 "GET /static/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
INFO 2020-12-08 14:46:22,608 basehttp 154 "GET /static/css/util.css HTTP/1.1" 200 86814
INFO 2020-12-08 14:46:22,612 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
INFO 2020-12-08 14:46:22,616 basehttp 154 "GET /static/vendor/select2/select2.min.css HTTP/1.1" 200 15196
INFO 2020-12-08 14:46:22,619 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 8083
INFO 2020-12-08 14:46:22,647 basehttp 154 "GET /static/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
INFO 2020-12-08 14:46:22,694 basehttp 154 "GET /static/vendor/select2/select2.min.js HTTP/1.1" 200 66665
INFO 2020-12-08 14:46:22,709 basehttp 154 "GET /static/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 134855
INFO 2020-12-08 14:46:22,723 basehttp 154 "GET /static/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81680
INFO 2020-12-08 14:46:22,746 basehttp 154 "GET /static/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
INFO 2020-12-08 14:46:22,788 basehttp 154 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
INFO 2020-12-08 14:46:22,821 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69856
INFO 2020-12-08 14:46:22,853 basehttp 154 "GET /static/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
INFO 2020-12-08 14:46:22,862 basehttp 154 "GET /static/js/main.js HTTP/1.1" 200 1420
INFO 2020-12-08 14:46:23,106 basehttp 154 "GET /static/fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 200 217276
INFO 2020-12-08 14:46:23,234 basehttp 154 "GET /static/images/icons/favicon.ico HTTP/1.1" 200 32038
INFO 2020-12-08 14:46:30,161 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:46:34,249 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:46:43,499 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:47:05,019 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:47:08,881 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:47:15,357 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:47:18,833 basehttp 154 "POST / HTTP/1.1" 200 5253
INFO 2020-12-08 14:47:25,059 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-08 14:47:26,701 basehttp 154 "GET /register HTTP/1.1" 301 0
INFO 2020-12-08 14:47:26,739 basehttp 154 "GET /register/ HTTP/1.1" 200 5469
INFO 2020-12-08 14:47:39,295 basehttp 154 "POST /register/ HTTP/1.1" 302 0
INFO 2020-12-08 14:47:46,750 basehttp 154 "GET /booking/ HTTP/1.1" 200 18405
INFO 2020-12-08 14:47:46,828 basehttp 154 "GET /static/plugins/fullcalendar/main.min.css HTTP/1.1" 200 14357
INFO 2020-12-08 14:47:46,831 basehttp 154 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58578
INFO 2020-12-08 14:47:46,833 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.css HTTP/1.1" 200 1004
INFO 2020-12-08 14:47:46,835 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.css HTTP/1.1" 200 3377
INFO 2020-12-08 14:47:46,837 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.css HTTP/1.1" 200 416
INFO 2020-12-08 14:47:46,870 basehttp 154 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 689674
INFO 2020-12-08 14:47:46,872 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 200 8069
INFO 2020-12-08 14:47:46,873 basehttp 154 "GET /static/plugins/icheck-bootstrap/icheck-bootstrap.min.css HTTP/1.1" 200 12505
INFO 2020-12-08 14:47:46,879 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/css/tempusdominus-bootstrap-4.min.css HTTP/1.1" 200 9071
INFO 2020-12-08 14:47:46,881 basehttp 154 "GET /static/plugins/select2/css/select2.min.css HTTP/1.1" 200 14966
INFO 2020-12-08 14:47:46,882 basehttp 154 "GET /static/plugins/select2-bootstrap4-theme/select2-bootstrap4.min.css HTTP/1.1" 200 5158
INFO 2020-12-08 14:47:46,907 basehttp 154 "GET /static/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5222
INFO 2020-12-08 14:47:46,908 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/bootstrap-duallistbox.min.css HTTP/1.1" 200 1552
INFO 2020-12-08 14:47:46,912 basehttp 154 "GET /static/plugins/datatables-responsive/css/responsive.bootstrap4.min.css HTTP/1.1" 200 3993
INFO 2020-12-08 14:47:47,399 basehttp 154 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88145
INFO 2020-12-08 14:47:47,415 basehttp 154 "GET /static/plugins/bs-custom-file-input/bs-custom-file-input.min.js HTTP/1.1" 200 2338
INFO 2020-12-08 14:47:47,467 basehttp 154 "GET /static/dist/js/demo.js HTTP/1.1" 200 12616
INFO 2020-12-08 14:47:47,469 basehttp 154 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80698
INFO 2020-12-08 14:47:47,469 basehttp 154 "GET /static/dist/js/adminlte.min.js HTTP/1.1" 200 25193
INFO 2020-12-08 14:47:47,506 basehttp 154 "GET /static/plugins/moment/moment.min.js HTTP/1.1" 200 75949
INFO 2020-12-08 14:47:47,513 basehttp 154 "GET /static/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 200 253669
INFO 2020-12-08 14:47:47,584 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.js HTTP/1.1" 200 25154
INFO 2020-12-08 14:47:47,590 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.js HTTP/1.1" 200 28202
INFO 2020-12-08 14:47:47,600 basehttp 154 "GET /static/plugins/fullcalendar/main.min.js HTTP/1.1" 200 127158
INFO 2020-12-08 14:47:47,657 basehttp 154 "GET /static/plugins/fullcalendar-interaction/main.min.js HTTP/1.1" 200 36198
INFO 2020-12-08 14:47:47,673 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.js HTTP/1.1" 200 1648
INFO 2020-12-08 14:47:47,702 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 200 67268
INFO 2020-12-08 14:47:47,728 basehttp 154 "GET /static/plugins/inputmask/min/jquery.inputmask.bundle.min.js HTTP/1.1" 200 118400
INFO 2020-12-08 14:47:47,740 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js HTTP/1.1" 200 16850
INFO 2020-12-08 14:47:47,762 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2020-12-08 14:47:47,778 basehttp 154 "GET /static/plugins/select2/js/select2.full.min.js HTTP/1.1" 200 79172
INFO 2020-12-08 14:47:47,797 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2020-12-08 14:47:47,820 basehttp 154 "GET /static/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
INFO 2020-12-08 14:47:47,922 basehttp 154 "GET /static/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2085
INFO 2020-12-08 14:47:47,935 basehttp 154 "GET /static/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 200 14920
INFO 2020-12-08 14:47:47,949 basehttp 154 "GET /static/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js HTTP/1.1" 200 97134
INFO 2020-12-08 14:47:47,971 basehttp 154 "GET /static/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82650
INFO 2020-12-08 14:47:47,985 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js HTTP/1.1" 200 56879
INFO 2020-12-08 14:47:47,989 basehttp 154 "GET /static/plugins/datatables-responsive/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1244
INFO 2020-12-08 14:47:48,007 basehttp 154 "GET /static/plugins/datatables-responsive/js/dataTables.responsive.min.js HTTP/1.1" 200 13031
WARNING 2020-12-08 14:47:48,352 log 228 Not Found: /favicon.ico
WARNING 2020-12-08 14:47:48,354 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 3808
INFO 2020-12-08 14:47:52,332 basehttp 154 "GET /logout HTTP/1.1" 301 0
INFO 2020-12-08 14:47:52,361 basehttp 154 "GET /logout/ HTTP/1.1" 302 0
INFO 2020-12-08 14:47:52,387 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-08 14:48:09,470 basehttp 154 "POST / HTTP/1.1" 302 0
INFO 2020-12-08 14:48:09,529 basehttp 154 "GET /booking/ HTTP/1.1" 200 21068
INFO 2020-12-08 14:48:11,778 basehttp 154 "GET /logout/ HTTP/1.1" 302 0
INFO 2020-12-08 14:48:11,791 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-08 14:55:15,092 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-08 14:55:15,197 basehttp 154 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
INFO 2020-12-08 14:55:15,210 basehttp 154 "GET /static/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 200 7354
INFO 2020-12-08 14:55:15,213 basehttp 154 "GET /static/vendor/animate/animate.css HTTP/1.1" 200 23848
INFO 2020-12-08 14:55:15,226 basehttp 154 "GET /static/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 32422
INFO 2020-12-08 14:55:15,244 basehttp 154 "GET /static/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
INFO 2020-12-08 14:55:15,276 basehttp 154 "GET /static/vendor/select2/select2.min.css HTTP/1.1" 200 15196
INFO 2020-12-08 14:55:15,277 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
INFO 2020-12-08 14:55:15,283 basehttp 154 "GET /static/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 134855
INFO 2020-12-08 14:55:15,306 basehttp 154 "GET /static/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
INFO 2020-12-08 14:55:15,308 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 8083
INFO 2020-12-08 14:55:15,309 basehttp 154 "GET /static/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
INFO 2020-12-08 14:55:15,312 basehttp 154 "GET /static/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81680
INFO 2020-12-08 14:55:15,340 basehttp 154 "GET /static/vendor/select2/select2.min.js HTTP/1.1" 200 66665
INFO 2020-12-08 14:55:15,341 basehttp 154 "GET /static/css/util.css HTTP/1.1" 200 86814
INFO 2020-12-08 14:55:15,353 basehttp 154 "GET /static/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
INFO 2020-12-08 14:55:15,363 basehttp 154 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
INFO 2020-12-08 14:55:15,368 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69856
INFO 2020-12-08 14:55:15,383 basehttp 154 "GET /static/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
INFO 2020-12-08 14:55:15,420 basehttp 154 "GET /static/js/main.js HTTP/1.1" 200 1420
INFO 2020-12-08 14:55:15,490 basehttp 154 "GET /static/fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 200 217276
INFO 2020-12-08 14:55:15,628 basehttp 154 "GET /static/images/icons/favicon.ico HTTP/1.1" 200 32038
INFO 2020-12-14 15:39:40,456 autoreload 578 Watching for file changes with StatReloader
INFO 2020-12-14 15:39:45,358 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-14 15:39:46,054 basehttp 154 "GET /static/fonts/font-awesome-4.7.0/css/font-awesome.min.css HTTP/1.1" 200 32422
INFO 2020-12-14 15:39:46,055 basehttp 154 "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 124962
INFO 2020-12-14 15:39:46,080 basehttp 154 "GET /static/vendor/css-hamburgers/hamburgers.min.css HTTP/1.1" 200 19686
INFO 2020-12-14 15:39:46,089 basehttp 154 "GET /static/fonts/Linearicons-Free-v1.0.0/icon-font.min.css HTTP/1.1" 200 7354
INFO 2020-12-14 15:39:46,095 basehttp 154 "GET /static/vendor/animate/animate.css HTTP/1.1" 200 23848
INFO 2020-12-14 15:39:46,107 basehttp 154 "GET /static/vendor/select2/select2.min.css HTTP/1.1" 200 15196
INFO 2020-12-14 15:39:46,124 basehttp 154 "GET /static/vendor/animsition/css/animsition.min.css HTTP/1.1" 200 27478
INFO 2020-12-14 15:39:46,127 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.css HTTP/1.1" 200 8163
INFO 2020-12-14 15:39:46,138 basehttp 154 "GET /static/css/util.css HTTP/1.1" 200 86814
INFO 2020-12-14 15:39:46,144 basehttp 154 "GET /static/css/main.css HTTP/1.1" 200 8083
INFO 2020-12-14 15:39:46,188 basehttp 154 "GET /static/vendor/animsition/js/animsition.min.js HTTP/1.1" 200 5615
INFO 2020-12-14 15:39:46,230 basehttp 154 "GET /static/vendor/select2/select2.min.js HTTP/1.1" 200 66665
INFO 2020-12-14 15:39:46,245 basehttp 154 "GET /static/vendor/daterangepicker/moment.min.js HTTP/1.1" 200 46645
INFO 2020-12-14 15:39:46,248 basehttp 154 "GET /static/vendor/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 51143
INFO 2020-12-14 15:39:46,249 basehttp 154 "GET /static/vendor/bootstrap/js/popper.js HTTP/1.1" 200 81680
INFO 2020-12-14 15:39:46,330 basehttp 154 "GET /static/vendor/jquery/jquery-3.2.1.min.js HTTP/1.1" 200 134855
INFO 2020-12-14 15:39:46,344 basehttp 154 "GET /static/vendor/daterangepicker/daterangepicker.js HTTP/1.1" 200 69856
INFO 2020-12-14 15:39:46,357 basehttp 154 "GET /static/vendor/countdowntime/countdowntime.js HTTP/1.1" 200 1340
INFO 2020-12-14 15:39:46,379 basehttp 154 "GET /static/js/main.js HTTP/1.1" 200 1420
INFO 2020-12-14 15:39:46,716 basehttp 154 "GET /static/fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 200 217276
INFO 2020-12-14 15:40:15,312 basehttp 154 "POST / HTTP/1.1" 302 0
WARNING 2020-12-14 15:40:23,025 log 228 Forbidden (CSRF token missing or incorrect.): /
WARNING 2020-12-14 15:40:23,032 basehttp 154 "POST / HTTP/1.1" 403 2513
WARNING 2020-12-14 15:40:23,233 log 228 Not Found: /favicon.ico
WARNING 2020-12-14 15:40:23,235 basehttp 154 "GET /favicon.ico HTTP/1.1" 404 3808
INFO 2020-12-14 15:40:25,294 basehttp 154 "GET /booking/ HTTP/1.1" 200 19142
INFO 2020-12-14 15:40:25,749 basehttp 154 "GET / HTTP/1.1" 200 5087
INFO 2020-12-14 15:40:31,346 basehttp 154 "POST / HTTP/1.1" 200 5114
INFO 2020-12-14 15:40:36,974 basehttp 154 "POST / HTTP/1.1" 302 0
INFO 2020-12-14 15:40:37,028 basehttp 154 "GET /booking/ HTTP/1.1" 200 19142
INFO 2020-12-14 15:40:37,103 basehttp 154 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58578
INFO 2020-12-14 15:40:37,107 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.css HTTP/1.1" 200 416
INFO 2020-12-14 15:40:37,108 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.css HTTP/1.1" 200 1004
INFO 2020-12-14 15:40:37,108 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.css HTTP/1.1" 200 3377
INFO 2020-12-14 15:40:37,110 basehttp 154 "GET /static/plugins/fullcalendar/main.min.css HTTP/1.1" 200 14357
INFO 2020-12-14 15:40:37,115 basehttp 154 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 689674
INFO 2020-12-14 15:40:37,145 basehttp 154 "GET /static/plugins/icheck-bootstrap/icheck-bootstrap.min.css HTTP/1.1" 200 12505
INFO 2020-12-14 15:40:37,146 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.css HTTP/1.1" 200 8069
INFO 2020-12-14 15:40:37,147 basehttp 154 "GET /static/plugins/select2/css/select2.min.css HTTP/1.1" 200 14966
INFO 2020-12-14 15:40:37,150 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/css/tempusdominus-bootstrap-4.min.css HTTP/1.1" 200 9071
INFO 2020-12-14 15:40:37,150 basehttp 154 "GET /static/plugins/select2-bootstrap4-theme/select2-bootstrap4.min.css HTTP/1.1" 200 5158
INFO 2020-12-14 15:40:37,178 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/bootstrap-duallistbox.min.css HTTP/1.1" 200 1552
INFO 2020-12-14 15:40:37,179 basehttp 154 "GET /static/plugins/datatables-bs4/css/dataTables.bootstrap4.min.css HTTP/1.1" 200 5222
INFO 2020-12-14 15:40:37,183 basehttp 154 "GET /static/plugins/datatables-responsive/css/responsive.bootstrap4.min.css HTTP/1.1" 200 3993
INFO 2020-12-14 15:40:37,251 basehttp 154 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88145
INFO 2020-12-14 15:40:37,266 basehttp 154 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80698
INFO 2020-12-14 15:40:37,275 basehttp 154 "GET /static/plugins/bs-custom-file-input/bs-custom-file-input.min.js HTTP/1.1" 200 2338
INFO 2020-12-14 15:40:37,303 basehttp 154 "GET /static/dist/js/demo.js HTTP/1.1" 200 12616
INFO 2020-12-14 15:40:37,312 basehttp 154 "GET /static/dist/js/adminlte.min.js HTTP/1.1" 200 25193
INFO 2020-12-14 15:40:37,386 basehttp 154 "GET /static/plugins/moment/moment.min.js HTTP/1.1" 200 75949
INFO 2020-12-14 15:40:37,419 basehttp 154 "GET /static/plugins/jquery-ui/jquery-ui.min.js HTTP/1.1" 200 253669
INFO 2020-12-14 15:40:37,430 basehttp 154 "GET /static/plugins/fullcalendar-daygrid/main.min.js HTTP/1.1" 200 28202
INFO 2020-12-14 15:40:37,442 basehttp 154 "GET /static/plugins/fullcalendar-timegrid/main.min.js HTTP/1.1" 200 25154
INFO 2020-12-14 15:40:37,450 basehttp 154 "GET /static/plugins/fullcalendar-interaction/main.min.js HTTP/1.1" 200 36198
INFO 2020-12-14 15:40:37,453 basehttp 154 "GET /static/plugins/fullcalendar/main.min.js HTTP/1.1" 200 127158
INFO 2020-12-14 15:40:37,508 basehttp 154 "GET /static/plugins/fullcalendar-bootstrap/main.min.js HTTP/1.1" 200 1648
INFO 2020-12-14 15:40:37,523 basehttp 154 "GET /static/plugins/daterangepicker/daterangepicker.js HTTP/1.1" 200 67268
INFO 2020-12-14 15:40:37,555 basehttp 154 "GET /static/plugins/inputmask/min/jquery.inputmask.bundle.min.js HTTP/1.1" 200 118400
INFO 2020-12-14 15:40:37,558 basehttp 154 "GET /static/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js HTTP/1.1" 200 16850
INFO 2020-12-14 15:40:37,576 basehttp 154 "GET /static/plugins/select2/js/select2.full.min.js HTTP/1.1" 200 79172
INFO 2020-12-14 15:40:37,580 basehttp 154 "GET /static/dist/img/user2-160x160.jpg HTTP/1.1" 200 7070
INFO 2020-12-14 15:40:37,612 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2020-12-14 15:40:37,620 basehttp 154 "GET /static/plugins/fontawesome-free/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13584
INFO 2020-12-14 15:40:37,695 basehttp 154 "GET /static/plugins/bootstrap-switch/js/bootstrap-switch.min.js HTTP/1.1" 200 14920
INFO 2020-12-14 15:40:37,710 basehttp 154 "GET /static/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js HTTP/1.1" 200 97134
INFO 2020-12-14 15:40:37,722 basehttp 154 "GET /static/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2085
INFO 2020-12-14 15:40:37,730 basehttp 154 "GET /static/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js HTTP/1.1" 200 56879
INFO 2020-12-14 15:40:37,736 basehttp 154 "GET /static/plugins/datatables/jquery.dataTables.min.js HTTP/1.1" 200 82650
INFO 2020-12-14 15:40:37,764 basehttp 154 "GET /static/plugins/datatables-responsive/js/responsive.bootstrap4.min.js HTTP/1.1" 200 1244
INFO 2020-12-14 15:40:37,777 basehttp 154 "GET /static/plugins/datatables-responsive/js/dataTables.responsive.min.js HTTP/1.1" 200 13031
INFO 2020-12-14 18:57:46,999 basehttp 154 "GET /booking/spaces_manage HTTP/1.1" 301 0
INFO 2020-12-14 18:57:47,060 basehttp 154 "GET /booking/spaces_manage/ HTTP/1.1" 200 16049
